,date,nums,season,air_temperature,relative_soil_mosture_p1,illumination_p1,soil_acidity_p1,relative_soil_mosture_p2,illumination_p2,soil_acidity_p2,relative_soil_mosture_p3,illumination_p3,soil_acidity_p3,relative_soil_mosture_p4,illumination_p4,soil_acidity_p4,relative_soil_mosture_p5,illumination_p5,soil_acidity_p5
3933,2053-08-28,745,7,23.4,84.52968895,96.03575643,6.486764063,84.65008695,100.4807726,7.252910068,89.39908102,100.5665628,7.194775839,86.02193609,102.9701099,7.502361573,86.55288947,102.4811209,6.258511301
3934,2053-08-28,746,7,25.3,74.31020307,104.1124054,7.579327823,75.80463283,102.8838053,6.738594704,78.3436927,100.3819271,7.335478401,74.33913558,94.93308346,7.382751432,77.91850308,95.89096268,7.594728638
3935,2053-08-27,747,7,29.3,49.72118836,99.60603407,6.924478333,49.96718882,103.9307574,7.29492802,49.60844166,106.8520345,7.364104083,52.70269167,96.79275215,6.88347009,48.73212562,101.0589276,7.282129799
3936,2053-08-27,748,7,36.9,23.17666867,95.83238247,7.582464947,26.3706768,99.23341039,7.382769708,26.39488932,92.54675949,6.459298577,27.36417806,97.37840927,7.089014174,26.10805054,97.45581481,7.24204143
3937,2053-08-27,749,7,38.7,20.92118145,95.39264149,6.304580572,20.37408196,95.03123842,6.999602423,21.58890959,93.38616132,6.166893455,23.52688783,103.0789788,6.288692671,22.15592974,97.97608067,6.976450055
3938,2053-08-27,750,7,37.7,25.02995722,105.103811,6.643849635,24.78071049,96.62803072,7.517175673,28.62502327,93.92868936,6.861642007,25.15569648,102.1073791,6.930085887,29.31190892,96.66171344,5.789021982
3939,2053-08-27,751,7,33.3,45.98313845,105.3717469,7.103384275,48.55040042,104.1763005,7.281596393,46.77089917,92.52007152,7.287693721,47.99295833,96.21252846,6.065356863,45.12420356,103.3501718,5.861401531
3940,2053-08-27,752,7,21.7,94.37449045,101.0986107,6.488930581,92.99543074,94.11569693,6.78751955,91.35544017,106.5487722,7.727066156,94.37980014,96.71160678,7.296454712,90.5816528,97.97078343,6.681420018
3941,2053-08-27,753,7,22.8,86.23684957,97.26365471,7.06091314,86.28792026,94.82314608,7.204730178,88.85839552,101.5429492,6.707677178,88.21058409,102.9404068,7.32456845,88.55128434,96.10225487,6.090695879
3942,2053-08-27,754,7,24.2,81.512667,95.04072942,6.811643623,78.77765927,105.5124424,7.03689383,78.69697363,95.37863499,5.942207651,77.50476143,93.69701207,6.47444709,80.0850447,106.9629348,6.98307617
3943,2053-08-26,755,7,28.2,61.34940434,69.71905781,5.877230758,61.39716982,76.04742362,7.111502753,61.04452994,76.33244961,7.291471415,61.83145474,74.48601454,7.22125967,58.56529211,82.4648072,6.627478004
3944,2053-08-26,756,7,35.5,33.00161895,53.73157027,7.289937811,32.52920679,57.3132879,7.23204417,29.29683182,64.71936788,6.81726725,31.73594803,60.32681888,6.1881635,33.22914508,57.99654099,7.768604339
3945,2053-08-26,757,7,38,24.41691989,53.40318605,6.620390674,25.05061462,43.05896232,7.824314476,24.54719838,54.70452113,6.598674551,23.91023833,56.12355921,7.2001051,22.9195002,43.8094585,7.399439901
3946,2053-08-26,758,7,36.6,25.89285708,22.85124988,6.283057277,28.9375412,29.91969435,7.34926317,26.27369535,32.2818964,7.822244378,29.37578347,28.59704917,7.920025739,27.03604157,32.06995841,7.103428591
3947,2053-08-26,759,7,32.1,41.81274502,72.9769875,6.168054974,44.80251708,75.8257126,6.550101147,43.22530807,76.99719493,6.645038637,44.00003855,68.19740945,6.51773452,44.67127975,67.97552025,6.991859288
3948,2053-08-26,760,7,21.1,91.97019439,105.1131496,6.490411308,92.30691331,100.7384219,6.961367425,95.9830765,98.88064168,7.769326048,95.6671793,94.63554678,7.86855034,93.0017224,97.02413516,6.144032386
3949,2053-08-26,761,7,22.1,89.02426263,102.3285051,6.428531495,91.51293128,104.8009265,7.890945099,90.16741728,103.9363801,6.07218987,92.09046556,107.1242563,6.777716358,92.57445705,103.9399523,6.651209769
3950,2053-08-26,762,7,23.2,79.91760337,103.3320355,6.548946159,82.34441227,103.6987748,7.186701373,81.46295902,104.1026944,8.008022848,81.05156348,104.8826814,6.241551639,78.42495993,96.35280922,7.52757522
3951,2053-08-25,763,7,28,57.52929837,96.29220445,6.854007781,59.19193073,94.65824975,6.422359384,59.06340488,92.68756671,7.600565741,58.73894091,105.3469709,7.361201513,58.37936839,95.57881714,7.925076674
3952,2053-08-25,764,7,34.5,30.32565326,97.70734049,7.548885675,30.89228084,102.7603725,7.803670778,29.03977173,98.02951443,7.18164091,28.66369839,99.46371003,6.569358155,27.96284281,98.04389018,7.98810679
3953,2053-08-25,765,7,36.5,27.89259806,102.2364079,6.817294932,26.68794839,101.2680174,6.945233403,26.98788694,92.95267107,6.084890469,28.41889328,101.1307181,7.426363034,30.02796066,93.37413589,6.206784193
3954,2053-08-25,766,7,35.1,31.87942986,96.74948984,6.348818467,32.81062439,92.5398844,7.760763099,32.98058512,97.3336568,6.43822926,30.47809511,106.1929786,7.539034806,28.51259892,93.08090331,8.003798456
3955,2053-08-25,767,7,31.3,44.84800229,98.15604615,7.086996835,44.4560041,99.82301713,7.715017485,40.63553622,103.4418802,6.824932822,44.62124301,94.78028597,7.326834379,44.30479208,106.3751156,7.340679383
3956,2053-08-25,768,7,20.3,94.29223312,103.8974044,6.387531123,95.44058359,99.90915149,7.314100077,95.34667102,105.1998517,7.354626361,94.6708687,106.774963,6.471026554,96.79187812,104.9017865,7.056751528
3957,2053-08-25,769,7,21,95.82464731,101.7614423,7.605283257,95.96195722,93.16354884,6.411767528,92.5331877,103.8843128,7.727174095,93.3819605,101.9278278,7.281809672,94.20099537,106.7871249,7.115032098
3958,2053-08-25,770,7,22.5,87.62084792,103.3883529,7.916182063,87.13092491,100.0835943,7.15855585,88.12475493,104.8195339,6.639194774,84.25491011,105.9876638,6.894391988,84.3188881,106.899867,7.719322792
3959,2053-08-24,771,7,26,68.97500377,100.9638905,7.460150071,71.25610421,101.7102296,7.216642453,69.07521411,99.40148652,7.720261923,66.85735669,101.766982,6.289283117,67.05819957,99.95271964,7.685626568
3960,2053-08-24,772,7,31.9,41.60814071,105.164774,7.848967271,38.91324118,106.1303128,7.557175354,37.56941093,92.68003188,6.78236281,37.96079815,101.9637608,7.54268501,41.14645712,92.99735812,6.457360068
3961,2053-08-24,773,7,32.9,32.51512669,93.8286115,6.46680195,35.61067519,101.2351741,6.391294177,32.68716538,100.0612301,7.472389991,35.50600147,103.0642095,7.904766496,37.46789295,105.3446923,7.963932834
3962,2053-08-24,774,7,31,40.25840525,73.25518116,7.623619178,40.10852281,73.57037605,7.783460213,42.24492428,76.40345318,7.920178514,44.26359292,71.93450965,7.726133869,42.55930361,74.50529479,7.274743012
3963,2053-08-24,775,7,27.9,56.33779762,93.39127346,6.690621628,53.73259748,92.94612685,7.752885154,55.74932753,94.02401728,7.303231562,54.93160183,93.88179756,7.401022632,52.62168179,93.65511262,6.612315648
3964,2053-08-24,776,7,19.1,92.59597714,93.0235494,6.454233087,89.61711541,96.05997933,7.340983049,91.89766245,100.4870229,6.460415809,92.36511378,95.46737897,7.349306132,91.28781634,95.6862394,8.243711014
3965,2053-08-24,777,7,20,90.22357958,104.0346414,8.213374421,86.55588813,101.3438976,8.240213468,87.33811441,103.0115355,7.889399544,91.36170771,98.20344082,7.218632125,87.80418691,107.1939309,6.630978234
3966,2053-08-24,778,7,22.8,85.43692444,101.3659599,6.977369683,84.15784606,93.13711672,7.653280025,83.79245487,106.7084469,7.52860416,85.26243219,99.38332289,6.373137664,86.58739669,105.8368892,7.19144887
3967,2053-08-23,779,7,24.6,76.86816736,99.84133698,6.779357166,72.99578059,93.83506356,7.459542183,75.43267184,102.173876,7.521932287,72.52086735,105.5627734,7.957707301,75.41382216,106.5190165,7.59060845
3968,2053-08-23,780,7,29.2,54.60008342,98.73367476,7.125704043,54.18335974,105.6726412,8.192452216,51.69509972,101.5893008,6.775661103,55.0555844,101.1933655,6.324149868,54.03941778,99.21107766,7.945606324
3969,2053-08-23,781,7,30,36.08313916,,7.893242055,35.99267651,,7.606323761,33.63057931,,6.842121064,34.45482512,,6.932298705,33.99826224,,7.532782949
3970,2053-08-23,782,7,28.7,39.64328793,,6.997055559,41.20084999,,7.757061097,41.9116082,,7.465114873,39.06324933,,6.592035856,38.50386501,,8.099785125
3971,2053-08-23,783,7,25.3,58.00575252,,7.744940304,58.91284767,,6.399588104,60.19299995,,6.376188476,59.04337962,,6.764950681,59.36887222,,7.301638066
3972,2053-08-23,784,7,18.7,87.57005069,81.21964147,7.773791924,87.46950485,68.22724431,7.390608476,91.17056966,69.25598826,8.073702324,90.5949409,80.56764038,6.462943928,91.13092688,68.21491095,7.471946449
3973,2053-08-23,785,7,20,86.31979934,96.92431941,6.908829492,82.77173954,98.23875801,8.036526009,82.63299458,106.6214761,6.816469308,87.48507152,101.3923874,7.187028592,86.18286046,106.6015118,6.462081663
3974,2053-08-23,786,7,22.3,76.05763833,93.11887271,6.49490013,72.97223875,103.2866283,7.377007688,71.79314591,100.1216796,7.171048628,75.95406837,106.8854595,6.378681913,74.42629964,103.3368367,8.290367359
3975,2053-08-22,787,7,24.4,61.98658919,82.47402058,6.841219627,62.41289823,82.08446085,6.39010936,61.87745412,72.21478881,7.143483219,61.47455102,76.96653865,7.84538061,63.12330271,71.32093098,7.635895922
3976,2053-08-22,788,7,27.7,37.93395068,25.74738827,6.718998225,37.05974096,22.60087261,7.912656081,38.8870302,20.62995447,7.852939867,37.06239723,21.55773109,8.073090984,38.71784045,24.00977973,6.909773082
3977,2053-08-22,789,7,29.1,34.91493751,6.56787102,7.59961047,34.32429468,11.33898423,6.562715782,35.8046684,12.14092772,8.079441661,36.01221033,11.0839736,6.311158465,37.60186091,6.619241564,6.656500047
3978,2053-08-22,790,7,27.8,47.19013594,18.27723085,7.755358101,46.54861361,17.89835771,7.798917806,47.07928442,25.23082894,6.912971695,47.72327487,19.40237966,7.814609788,48.11116151,27.58714108,6.980980778
3979,2053-08-22,791,7,24.8,64.37802333,99.88928669,7.029473282,63.66530448,94.63726114,7.103592414,63.27230376,107.1176403,6.885296939,66.11485082,103.0495619,7.250259885,64.82092969,105.8923763,7.568225503
3980,2053-08-22,792,7,20.8,80.10447159,97.51034382,7.562482656,81.97209526,99.09838701,7.147149689,78.03602875,98.80671456,7.801174107,78.28613361,103.7539838,6.858217236,80.94413328,101.6761007,7.678269517
3981,2053-08-22,793,7,22.2,72.0340047,102.7847606,6.498832442,72.57399159,94.42532445,6.557225123,72.1219761,99.65744776,7.318816119,73.08519883,100.7853826,7.453823845,74.89947931,93.00231197,6.577553176
3982,2053-08-22,794,7,24.1,69.94703337,103.2445243,7.302855003,67.68996643,95.22698228,6.853292853,68.14585407,105.0315127,7.132185524,67.74238614,100.6626372,7.181412004,66.67517695,94.24593016,7.301049263
3983,2053-08-21,795,7,26.7,60.21598638,76.81399081,7.402637824,59.08937805,78.84813381,6.458424544,60.64541064,78.29753923,7.215803271,58.62980669,75.15776799,6.691994536,60.94142244,80.45100269,7.476719689
3984,2053-08-21,796,7,28.8,70.6114365,27.57335604,6.71011651,70.98603897,26.73358362,6.264034089,68.50336906,31.61384209,7.848305287,70.77171019,19.67114896,6.970768915,69.64101878,30.32852808,6.556465877
3985,2053-08-21,0,7,29.6,70.00343356,10.93479079,6.299314058,67.19528334,-1.526935297,6.837196563,70.28095823,11.99978352,7.369927869,66.97883814,0.132917247,6.387235772,71.08380548,12.01088431,7.609060443
3986,2053-08-21,1,7,31.3,76.6481707,4.883651057,7.559533637,77.57758072,2.734024245,7.949708828,74.63058969,7.802350779,6.722513972,75.28738389,7.22098762,8.152781424,75.98262902,-1.07365147,6.8916578
3987,2053-08-21,2,7,32.4,61.58464739,24.77660795,7.81402572,62.03940993,28.13057275,7.430653524,60.67958094,17.59574937,6.734094882,60.8013134,19.90198989,7.596279001,60.96373129,24.12332237,6.426496384
3988,2053-08-21,3,7,29.1,74.15118206,0.413334426,7.222638578,74.08869828,1.518654147,7.00292097,74.96529028,2.194936731,7.08918736,73.20669424,3.232913593,7.605644793,76.37779799,4.93797293,8.082295143
3989,2053-08-21,4,7,27.2,83.52317268,11.74805102,6.866555295,81.57517301,0.716839158,8.007187111,84.60478494,1.5639522,6.504758072,84.59159009,10.61597064,8.242138017,81.36794383,8.29390477,6.439815977
3990,2053-08-21,5,7,28.4,76.83156427,10.20111911,6.466833145,77.4868259,8.496585245,7.065966747,78.52440674,5.900798729,8.094498762,80.46744465,6.897720494,8.275613068,78.0374081,-1.900906276,7.499038677
3991,2053-08-20,6,7,29.3,73.64152966,1.205311693,7.430981091,70.81861471,10.76918709,6.371581384,73.64374693,-1.831234249,7.971189919,74.10921777,2.504020481,6.352827987,72.85432019,-1.962909146,7.349369315
3992,2053-08-20,7,7,32.1,59.56420707,8.444214137,7.263885082,57.84041431,6.446904171,7.470459606,56.59487358,10.02202619,7.115865491,59.6838223,7.907307652,6.489304312,59.44043558,4.328406703,6.314128808
3993,2053-08-20,8,7,33.3,51.4280054,21.68842423,8.235825955,52.63498904,25.04167673,7.383714197,51.7844883,24.74837463,7.118657099,49.59769688,29.11710298,6.513222816,49.57165732,22.06765544,7.324659201
3994,2053-08-20,9,7,33.3,51.16556341,19.57278881,7.004872827,51.5338695,28.50238181,6.627711061,51.94750263,28.15869795,7.123376358,48.50704424,30.61269269,7.09439009,49.51302439,21.5914087,7.124295463
3995,2053-08-20,10,7,31.4,65.61536799,25.00022274,8.240580294,67.31907557,24.52689672,6.830226599,65.73431962,26.7272127,7.874406385,64.2079279,31.84153507,6.602212426,66.95656661,18.20018222,6.632160482
3996,2053-08-20,11,7,27.3,86.8893252,9.849919939,7.60140437,86.63476464,13.51168808,6.977870463,89.04318675,15.68157409,6.822639357,89.06549008,5.025529776,6.353065148,87.6779019,12.72066415,7.332270715
3997,2053-08-20,12,7,28.6,79.0566651,34.52434633,6.705141403,78.44971737,34.89426068,7.225720702,77.77218016,36.65674672,6.553733663,77.67871325,37.42602696,7.69971112,81.38952391,47.46305371,7.105730222
3998,2053-08-20,13,7,28.9,71.50406756,29.14890314,6.282222174,74.28994581,20.5712283,6.338638026,73.56603931,21.79671213,8.068197101,74.43752364,20.92805318,7.63755076,73.83782999,30.41738397,7.105304195
3999,2053-08-19,14,7,31.4,62.77186747,18.04839948,7.868466683,60.906729,18.1315856,6.712584334,61.5543203,32.47221908,8.096016225,61.62062259,18.42298247,6.409730977,60.39995391,29.47667897,6.487360213
4000,2053-08-19,15,7,34.9,43.37484576,24.79201249,7.261839988,45.82907086,28.89321571,7.329610262,44.2225176,29.58281219,7.371414784,42.69176412,27.06401527,7.661969724,44.31179208,23.66832757,7.415050953
4001,2053-08-19,16,7,35.7,36.59493449,32.49090823,7.368097869,38.41122467,30.24880047,7.211306511,40.0427366,29.32132394,6.85876572,40.75473217,18.86676744,6.716042812,40.14819602,30.428972,7.445808433
4002,2053-08-19,17,7,35.4,33.8981616,99.27417434,7.7467219,33.91430681,101.6433363,7.095405448,33.47759011,95.06041091,7.354085611,34.15258893,97.95126025,6.800766105,36.98427701,94.56137169,7.783776853
4003,2053-08-19,18,7,32.2,44.2474786,96.62369289,6.944542395,46.36887471,99.77514469,6.867081504,44.24452675,102.159494,6.993515204,47.75406955,104.1368949,6.617061227,48.15222687,98.68346157,7.703003796
4004,2053-08-19,19,7,21.7,95.60160692,93.25384122,7.997558619,94.29522537,96.84182991,6.354370924,94.2520969,105.809759,6.349820095,93.93021124,94.89709578,8.247812083,95.02350867,101.4302911,7.560423332
4005,2053-08-19,20,7,22.4,89.82908909,98.79880962,6.613985596,90.86035185,98.69755096,6.249552273,92.48096762,103.4751563,7.962053902,90.1594772,105.0772599,7.990104664,91.10989001,106.2525594,7.482645716
4006,2053-08-19,21,7,23.7,89.81534855,105.4279253,8.119191949,87.12160863,106.9360234,6.597221817,87.33240536,104.1587749,6.767203382,87.01266434,103.6820509,7.696342194,87.19386904,93.98281773,6.747440538
4007,2053-08-18,22,7,27.1,66.05640609,104.8325388,7.623193878,68.08289246,93.89393894,7.724612195,65.78140268,93.72551046,6.269125741,66.52319141,93.66409848,6.485210023,69.27019157,97.79874916,7.268390166
4008,2053-08-18,23,7,33.1,36.40218507,100.495035,7.009408665,36.18312069,94.24194218,6.658938943,33.16713141,101.6110257,6.939667603,34.39439953,92.62811482,7.996320033,33.09440297,92.6150648,6.395288122
4009,2053-08-18,24,7,34.5,36.87608824,97.86047391,6.308975123,36.74780148,95.85140203,8.113027521,37.20288203,99.83527848,7.632271644,33.55835437,92.15463561,7.448920577,35.29083336,100.2696445,7.674370292
4010,2053-08-18,25,7,32.2,37.97473661,77.05692714,7.737345966,37.27442771,75.79910761,8.047611408,37.03215172,76.64219276,7.192189826,39.09252011,72.78334294,6.517586196,39.67102815,78.36164831,6.967215081
4011,2053-08-18,26,7,29,58.29755346,92.96444532,6.217367869,60.37304137,105.8183107,7.604423746,56.99135472,102.3910377,6.304101806,59.05228622,102.2583527,7.919364719,58.75261646,97.41592311,7.859082574
4012,2053-08-18,27,7,21.1,92.98062347,100.5657455,6.489406432,95.27311212,95.02511539,6.137022573,94.76288839,105.3384657,6.815912557,93.95670978,102.2658767,6.820974217,94.49919503,105.3639883,7.808844072
4013,2053-08-18,28,7,21.8,91.13257167,97.83765897,6.892011987,93.41131943,96.27282965,6.990776806,93.43945251,95.56458981,7.082023208,88.82590784,98.38644045,6.238318097,90.2121968,102.4699544,7.586366771
4014,2053-08-18,29,7,23.4,84.25455465,72.10205396,6.708570224,81.87037229,70.03864461,7.272065177,84.10797151,72.42889738,6.641129739,82.66057713,70.62345018,7.1110563,84.51438404,68.23312111,6.745512141
4015,2053-08-17,30,7,28,57.6583583,46.55148578,6.929743542,59.43097926,42.1596101,7.379893046,59.27209781,33.93945683,6.134194291,58.42750237,42.29338501,7.879029495,55.83967308,34.62615809,6.137963264
4016,2053-08-17,31,7,32.4,41.15746812,39.03521301,7.762092009,40.46038275,44.66955398,7.192927311,36.95689414,42.97654016,7.735478503,39.51533239,46.38185787,6.408660721,40.24061375,38.28362194,6.790340201
4017,2053-08-17,32,7,32.7,33.51768618,67.0698821,6.420443058,37.35354721,62.29138011,7.505922489,33.88786484,60.37061978,6.640150547,33.99232145,60.59885266,7.480608529,36.54822099,60.04655758,7.390177023
4018,2053-08-17,33,7,30.4,45.55042056,46.91672183,7.259324979,47.48614712,38.3816812,7.146376988,47.26042444,43.5803822,7.772906118,48.34725824,37.40821465,6.5174498,45.36592478,33.03838231,7.878575079
4019,2053-08-17,34,7,29,63.12225093,104.5508502,8.016968215,59.58280104,103.2670341,6.171399828,61.56546569,95.97301801,6.552828321,60.87795861,93.25759169,6.856087559,61.30705556,92.80958393,6.278948145
4020,2053-08-17,35,7,21.7,95.00335937,93.31334745,7.421377572,97.12164488,95.58809591,6.071972946,97.92805253,101.5278343,7.859760661,98.50189124,100.3902246,6.879970265,97.8693232,103.000255,7.114744117
4021,2053-08-17,36,7,22.8,93.95623104,95.59674847,6.320101681,97.85980024,98.65221534,7.741068815,93.84887662,99.10975927,7.850099769,97.78142893,99.77212443,6.946254976,97.02013546,98.28889818,5.972989716
4022,2053-08-17,37,7,24,96.34694561,92.91817585,6.376986546,95.6100811,92.5167869,6.120143184,95.23418545,100.108649,7.955449952,96.20251672,96.6244215,6.823301195,96.45345243,106.0377863,7.222291144
4023,2053-08-16,38,7,26.8,89.70789883,22.73795436,6.310909721,88.73586259,18.41797596,6.548691031,87.99935944,23.61444341,6.348834662,90.20769788,25.12851983,7.032999801,88.30138686,24.25890733,6.99821918
4024,2053-08-16,39,7,29,70.5100808,37.0772446,6.548388113,75.39000891,44.84617673,6.22811111,75.38257435,43.27022525,6.816876911,72.723277,47.07842427,7.644658141,72.72510211,33.753708,7.617554462
4025,2053-08-16,40,7,29.1,75.73761494,6.108118317,6.734425738,74.51951527,2.718886324,7.43342284,74.05381484,3.676919614,6.659731923,72.67139667,8.220875786,6.308053261,75.6968816,17.35186742,7.523739391
4026,2053-08-16,41,7,27.3,84.59988441,11.35601541,5.993629509,84.80928615,1.333769661,7.642261932,88.31902582,5.229624225,5.988991434,89.03364944,5.323900977,6.84517543,89.02332683,4.363122341,6.882900041
4027,2053-08-16,42,7,27.7,85.78417664,-0.928482999,7.726101395,83.30794915,12.01616605,7.260104004,85.81733948,0.028612344,7.31070882,84.52772887,2.437173942,6.207687618,82.36381754,8.092243742,7.354249188
4028,2053-08-16,43,7,26.3,94.4465966,30.4821612,7.578370417,97.81772014,22.63996289,7.192835149,95.73179141,19.5084393,6.349405747,98.03357528,29.77112492,6.776180263,96.81826494,20.65107212,6.937099361
4029,2053-08-16,44,7,26.5,94.07756536,20.49109428,7.605082936,97.24910081,21.99223725,6.260152496,95.97367021,22.92625277,6.861157401,93.42586868,30.04462273,6.535449785,95.55377079,29.28154623,6.550608799
4030,2053-08-16,45,7,27.7,95.85457634,3.550054581,7.494370704,96.92815834,1.868844134,7.949351559,95.7403943,9.771041912,8.015044663,94.28876288,4.812440919,7.421112607,93.6151693,12.37480342,6.306238138
4031,2053-08-15,46,7,28.1,98.17480261,-1.39305687,7.909822103,93.67729741,2.779190705,6.173329145,97.47379378,6.886361612,7.690429803,94.44833353,9.760682233,7.883464251,96.33220351,0.729540546,7.649237712
4032,2053-08-15,47,7,34.3,65.14087844,2.780968199,7.718992797,63.95558557,0.172706249,7.91096776,65.82799202,0.97319253,6.981742079,63.48072159,-0.2345705,6.170809368,65.39303746,-0.458392236,7.078086582
4033,2053-08-15,48,7,32.7,66.8469236,11.92257706,6.419814646,70.3369576,14.44942014,6.723657462,70.48900555,16.89711005,7.410748169,69.33388206,9.021559861,6.101543138,70.21910888,15.72187569,8.038762843
4034,2053-08-15,49,7,32.5,62.7101033,15.16134483,6.586229565,61.31546049,16.71435512,7.779025357,61.12818089,6.880307255,7.808305749,60.44453349,14.88884638,6.726830558,62.08067225,6.085382084,7.565534929
4035,2053-08-15,50,7,32.4,52.36489684,27.14750187,7.740948586,51.54934445,23.09021198,7.742943429,51.1769251,17.98789141,7.85411202,48.02758586,27.29500998,7.166254647,50.85753091,30.38205119,7.861506729
4036,2053-08-15,51,7,27.2,71.88602686,81.74532531,6.773085022,71.60759003,71.43145783,6.668725987,71.51089462,78.11943568,6.895578109,70.15638596,69.21521462,6.670814441,71.60109628,70.17212852,7.149974446
4037,2053-08-15,52,7,27.6,71.87049354,35.92282298,7.744869683,75.88860812,37.31469613,6.13766134,76.23046913,36.43052178,7.76714129,73.77941239,45.159476,7.912031061,75.18436927,34.40596643,6.402649457
4038,2053-08-15,53,7,25.2,73.9363234,75.93059649,7.734659238,74.17739713,69.86755683,7.034081575,73.69371289,68.42230569,6.418559801,73.83215731,78.21414683,7.175467354,74.76689588,69.39055772,7.766958289
4039,2053-08-14,54,7,27.5,59.43198412,100.8234555,6.973579091,60.41443341,93.3622898,7.741964418,58.78235615,106.7054547,7.533292796,63.12122872,95.81508731,7.312054428,61.51495515,104.4132849,6.899398825
4040,2053-08-14,55,7,33.7,31.4058651,19.65263916,7.662569768,31.31031005,22.16641153,7.029882566,32.01634789,19.12321902,7.238091778,34.12261856,30.2826444,7.978237658,34.14163881,31.7421916,6.263727929
4041,2053-08-14,56,7,33.4,35.3177538,43.41677328,7.969195542,32.79874804,42.4388703,6.968805305,34.86331919,43.12545437,6.746057826,34.56341704,37.69488098,7.642870918,35.12996813,45.79692524,7.811447921
4042,2053-08-14,57,7,31.7,38.97536768,60.09319985,6.476396799,43.4652201,54.17970472,7.334482716,39.03580228,54.95827179,7.122506824,40.49145044,62.60838294,7.579623666,39.65133179,63.88356322,6.275947557
4043,2053-08-14,58,7,28.3,64.36819653,68.28162896,7.450939718,66.11245993,69.01725988,6.173189298,67.70559888,72.59269013,6.663981906,66.2426481,74.10488459,6.415672343,67.84624954,76.58272041,6.671602397
4044,2053-08-14,59,7,23.7,84.06484226,99.94402933,7.548831273,83.87996188,99.71032092,7.799223702,84.71680401,94.81175728,6.902112061,81.7437095,101.3907942,6.97849644,82.37945815,102.1695656,7.442051513
4045,2053-08-14,60,7,24.8,74.99227628,106.2629428,6.505816177,75.20005055,97.87992243,7.554417828,75.92658707,102.6991114,6.030752456,75.79343192,96.07725523,6.521294508,72.93903356,93.78536688,7.792919173
4046,2053-08-14,61,7,27.1,64.74159772,12.52967864,7.356462321,63.50581617,8.884631044,6.090279939,61.34831128,12.6439814,6.398888985,62.94688017,7.703349958,6.841341984,63.68389156,2.542674952,7.320591151
4047,2053-08-13,62,7,28.2,54.09834563,7.189327305,6.418560889,51.66095346,2.611389136,7.730401254,54.24583594,9.856512488,7.225958927,53.60115628,7.894800545,6.901609159,54.67223324,8.644659322,7.294957559
4048,2053-08-13,63,7,30.6,42.34332524,18.71565716,6.700223905,44.26021354,24.24927144,7.170560129,40.56811513,26.33416855,6.101182727,41.04651991,20.40472157,7.471534155,42.908994,25.91347719,6.546852844
4049,2053-08-13,64,7,31.5,36.97164499,8.920245888,7.051242011,36.80040465,13.55525861,7.809169489,37.49029683,2.736760161,7.685857131,36.8951718,5.30669729,7.244196561,36.21777561,5.631068167,7.735981016
4050,2053-08-13,65,7,31,37.89756013,23.84280916,6.952674207,39.62349327,19.9617638,7.225960119,37.25291401,24.93565391,7.010751393,37.57101665,20.2248671,6.714894759,37.05847025,28.953661,6.339117441
4051,2053-08-13,66,7,28.6,55.44245334,18.89560186,6.866832163,53.49794431,26.1978703,7.782746198,50.7789043,24.23340862,6.618801811,53.76061375,21.7045249,7.84724975,54.89532037,21.54861363,6.291326487
4052,2053-08-13,67,7,25.9,63.67097374,24.32638036,6.693662949,61.54257166,20.69342075,6.687314225,63.54456391,25.73335831,7.567682613,62.30091922,23.92650924,7.289435147,60.68351071,26.8719669,6.910280717
4053,2053-08-13,68,7,27,67.10085549,94.14357358,6.164170166,68.82215612,106.308198,6.852483697,68.53084562,95.70416094,7.391862805,68.6986714,102.3134768,7.842149493,65.53353862,100.0364016,6.203994851
4054,2053-08-13,69,7,29,65.38744121,47.8326184,6.589588692,61.58645883,45.94817692,6.008666553,63.50544322,45.6782309,7.605785266,64.75432835,55.46647375,6.148393154,65.15999977,43.41620907,7.504913665
4055,2053-08-12,70,7,32,53.759306,94.29540791,6.293424385,50.82930335,96.20399516,6.408095101,53.77385392,105.7687861,6.193870438,50.62378626,106.5472135,7.474733199,50.79864233,93.13261743,6.371939868
4056,2053-08-12,71,7,35.8,39.18958713,30.93925483,6.033554659,36.14634096,18.75605659,6.6817374,37.80943971,25.7101611,7.842297039,35.49760077,22.34806864,6.707708064,34.51976474,22.37524935,7.079058658
4057,2053-08-12,72,7,37.2,29.74302137,35.13992889,7.870339713,29.90396726,35.13243486,7.628052954,32.38311141,43.15275864,6.157946803,29.66458836,44.76561764,6.666046038,32.79021379,42.77672396,6.823993454
4058,2053-08-12,73,7,36.8,34.18286776,42.58727973,7.915771619,32.63260732,45.4996018,7.235089831,32.30577063,43.2620223,7.31463171,31.60934831,51.85794293,6.674524271,33.93789735,56.50166293,6.987335967
4059,2053-08-12,74,7,34.2,44.96577134,90.53487043,7.264186953,42.92688277,89.13769366,6.492712102,45.08327521,91.00758301,6.095459733,41.02379166,89.71991074,7.103135389,44.58827457,88.20209753,7.113043571
4060,2053-08-12,75,7,24.9,83.5920982,97.09001144,6.983030419,84.88805824,93.32354532,6.15786825,86.94320632,95.4566527,7.061553426,87.02915812,97.53327474,6.720505001,86.12645499,101.9422712,7.511218549
4061,2053-08-12,76,7,26.9,71.43989803,105.089007,7.091299565,72.4708231,105.6276488,7.81778984,74.06844997,107.0294455,6.064138881,71.31125843,104.5518598,7.778482995,71.17838911,106.5636777,6.578534517
